"","N1","N2","correl","cooc","int","euc","euctrim","coocpos","coocneg","intpos","intneg","euctrimpos","euctrimneg","shrd_rsc_pos","shrd_rsc_neg","repl","d"
"711","S1","S8",-0.170194802661724,0,0,1.13680796030424,1.13680796030424,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"721","S2","S8",-0.298830969707338,0,0.439362904834755,1.1767973448966,1.1767973448966,0,0,0,1,0,1,0,0,1,"HabSubsmpl_25"
"731","S3","S8",-0.168662457806827,0,-0.149003808634769,0.555500130968225,0,0,0,1,0,0,0,0,0,1,"HabSubsmpl_25"
"741","S4","S8",0,0,0,0.0740111193718757,0.0740111193718757,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"751","S5","S8",-0.0325277597198881,0,0,0.945101464689559,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"761","S6","S8",-0.0802451493017104,0,0,0.764707579803801,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"771","S7","S8",-0.183119239904555,0,0,1.04569099733724,1.04569099733724,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"811","S1","S9",-0.664741118316563,0,0,1.27899751060754,1.27899751060754,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"821","S2","S9",-0.408540111423401,0,0.152946039268582,1.31412082352461,1.31412082352461,0,0,0,1,0,1,0,0,1,"HabSubsmpl_25"
"831","S3","S9",-0.436153846153846,0,0.158563055207595,0.692076337817672,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"841","S4","S9",0,0,0.492036896040709,0.199749372381356,0.199749372381356,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"851","S5","S9",0.993076923076923,0.993076923076923,-0.485100676266769,1.07969946150323,1.07969946150323,1,0,1,0,0,1,1,0,1,"HabSubsmpl_25"
"861","S6","S9",-0.713509209322276,-0.713509209322276,0.463656910773398,0.894702085570009,0,0,1,0,1,0,0,0,0,1,"HabSubsmpl_25"
"871","S7","S9",-0.58,0,0,1.19681355945657,1.19681355945657,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"881","S8","S9",0.010842586573296,0,0.361795939393623,0.18067173539519,0.18067173539519,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"911","S1","S10",-0.545665752774639,0,0,1.21082901170614,1.21082901170614,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"921","S2","S10",-0.271590695541357,0,0,1.24720697541549,1.24720697541549,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"931","S3","S10",-0.299230769230769,0,0,0.62430714547166,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"941","S4","S10",0,0,0,0.145944583651784,0.145944583651784,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"951","S5","S10",0.974615384615385,0.974615384615385,0,1.01323461584337,1.01323461584337,1,0,0,0,0,1,1,0,1,"HabSubsmpl_25"
"961","S6","S10",-0.625855555714139,0,0.325601757393296,0.82910503458915,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"971","S7","S10",-0.446153846153846,0,0,1.12650527619059,1.12650527619059,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"981","S8","S10",0.010842586573296,0,0.392450748598421,0.110347358353782,0.110347358353782,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"991","S9","S10",0.976153846153846,0.976153846153846,0,0.0737919000202727,0.0737919000202727,1,0,0,0,1,0,1,0,1,"HabSubsmpl_25"
